มัธยมศึกษาปีที่ (ปีการศึกษา 2563 - 2564),หอพัก,ในวันที่นอนที่หอพัก นักเรียนเข้านอนเมื่อเวลาประมาณเท่าไหร่ (หากเครื่องของท่านใช้ระบบเวลาไทย 00:00 คือเที่ยงคืน หากใช้ระบบที่แยก AM และ PM 12:00 AM คือเที่ยงคืน ),ในวันที่นอนที่หอพัก นักเรียนตื่นเมื่อเวลาประมาณเท่าไหร่,ในวันศุกร์-เสาร์ ระหว่างเปิดเทอม เข้านอนเมื่อเวลาประมาณเท่าไหร่,ในวันศุกร์-เสาร์ ระหว่างเปิดเทอม ตื่นเมื่อเวลาประมาณเท่าไหร่,ในช่วงปิดเทอม เข้านอนเมื่อเวลาประมาณเท่าไหร่,ในช่วงปิดเทอม ตื่นเมื่อเวลาประมาณเท่าไหร่,อยากให้เริ่มเรียนเมื่อไหร่,อยากให้หอพักปลุกเมื่อไหร่,Hours Slept School Days,Hours Slept Weekends,Hours Slept Break,นักเรียนใช้เวลาในการเตรียมตัวลงหอประมาณกี่นาที,นักเรียนใช้เวลาในการรับประทานอาหารประมาณกี่นาที,คุณภาพการนอนเทียบกับที่บ้าน,นักเรียนรู้สึกง่วงในคาบเรียนส่วนใหญ่มากขนาดไหน  ,นักเรียนนอนหลับในคาบเรียนกี่คาบ,นักเรียนสามารถเรียนรู้ได้ขนาดไหน,นักเรียนรู้สึกเหนื่อยกับกิจกรรมหลังเลิกเรียนขนาดไหน เช่น การบ้าน โครงงาน กิจกรรมรุ่น จัดงานโรงเรียน,จงเรียงลำดับปัจจัยที่ส่งผลต่อการนอนน้อย [1],จงเรียงลำดับปัจจัยที่ส่งผลต่อการนอนน้อย [2],จงเรียงลำดับปัจจัยที่ส่งผลต่อการนอนน้อย [3],จงเรียงลำดับปัจจัยที่ส่งผลต่อการนอนน้อย [4],จงเรียงลำดับปัจจัยที่ส่งผลต่อการนอนน้อย [5]
5,บัวชมพู,0:45,5:48,21:00,12:00,23:45,8:00,8:30,7:00,5.050,15.000,8.250,15-20 นาที,20-25 นาที,0,4,2,2,3,เวลาตื่น,โทรศัพท์/อุปกรณ์อิเล็กทรอนิกส์อื่นๆ,กิจกรรมโรงเรียน งานโรงเรียน,การบ้าน โครงงาน งานวิชาการอื่นๆ,เพื่อน
5,บุษกร,23:00,5:30,22:30,8:00,22:30,7:30,10:30,6:00,6.500,9.500,9.000,20-30 นาที,25-30 นาที,2,1,0,3,2,โทรศัพท์/อุปกรณ์อิเล็กทรอนิกส์อื่นๆ,เพื่อน,เวลาตื่น,กิจกรรมโรงเรียน งานโรงเรียน,การบ้าน โครงงาน งานวิชาการอื่นๆ
5,โกเมน,0:00,6:00,23:00,7:00,23:00,6:45,9:00,6:30,6.000,8.000,7.750,20-30 นาที,10-15 นาที,2,2,1,2,3,การบ้าน โครงงาน งานวิชาการอื่นๆ,กิจกรรมโรงเรียน งานโรงเรียน,โทรศัพท์/อุปกรณ์อิเล็กทรอนิกส์อื่นๆ,เวลาตื่น,เพื่อน
5,นิลปัทม์,23:30,5:00,0:00,7:30,0:00,7:00,8:30,5:30,5.500,7.500,7.000,30-40 นาที,10-15 นาที,2,2,1,3,1,เวลาตื่น,กิจกรรมโรงเรียน งานโรงเรียน,เพื่อน,โทรศัพท์/อุปกรณ์อิเล็กทรอนิกส์อื่นๆ,การบ้าน โครงงาน งานวิชาการอื่นๆ
5,โกเมน,0:00,7:00,22:00,8:00,22:30,7:30,9:00,7:30,7.000,10.000,9.000,20-30 นาที,15-20 นาที,1,4,3,1,3,เวลาตื่น,การบ้าน โครงงาน งานวิชาการอื่นๆ,กิจกรรมโรงเรียน งานโรงเรียน,เพื่อน,โทรศัพท์/อุปกรณ์อิเล็กทรอนิกส์อื่นๆ
5,โกเมน,23:30,5:50,23:30,5:50,23:30,9:00,9:00,8:00,6.333,6.333,9.500,15-20 นาที,5-10 นาที,0,1,1,3,0,การบ้าน โครงงาน งานวิชาการอื่นๆ,กิจกรรมโรงเรียน งานโรงเรียน,เพื่อน,โทรศัพท์/อุปกรณ์อิเล็กทรอนิกส์อื่นๆ,เวลาตื่น
5,บุษกร,0:30,5:50,23:30,11:00,1:00,8:00,8:30,6:00,5.333,11.500,7.000,15-20 นาที,15-20 นาที,2,3,1,2,4,กิจกรรมโรงเรียน งานโรงเรียน,การบ้าน โครงงาน งานวิชาการอื่นๆ,เพื่อน,เวลาตื่น,โทรศัพท์/อุปกรณ์อิเล็กทรอนิกส์อื่นๆ
5,โกเมน,23:30,6:25,0:45,9:30,1:30,9:30,8:30,6:30,6.917,8.750,8.000,20-30 นาที,15-20 นาที,1,2,1,2,2,เพื่อน,กิจกรรมโรงเรียน งานโรงเรียน,เวลาตื่น,การบ้าน โครงงาน งานวิชาการอื่นๆ,โทรศัพท์/อุปกรณ์อิเล็กทรอนิกส์อื่นๆ
5,นิลปัทม์,23:45,5:50,22:30,8:00,23:00,9:00,9:00,6:30,6.083,9.500,10.000,15-20 นาที,25-30 นาที,1,3,2,2,3,การบ้าน โครงงาน งานวิชาการอื่นๆ,เวลาตื่น,เพื่อน,กิจกรรมโรงเรียน งานโรงเรียน,โทรศัพท์/อุปกรณ์อิเล็กทรอนิกส์อื่นๆ
5,บัวชมพู,23:30,5:40,0:30,8:20,1:00,8:30,8:30,6:30,6.167,7.833,7.500,15-20 นาที,15-20 นาที,2,2,2,2,1,เวลาตื่น,เพื่อน,โทรศัพท์/อุปกรณ์อิเล็กทรอนิกส์อื่นๆ,กิจกรรมโรงเรียน งานโรงเรียน,การบ้าน โครงงาน งานวิชาการอื่นๆ
5,โกเมน,2:00,6:00,2:00,15:00,3:00,18:00,9:00,7:00,4.000,13.000,15.000,มากกว่า 50 นาที,30-40 นาที,3,3,4,1,2,เพื่อน,กิจกรรมโรงเรียน งานโรงเรียน,การบ้าน โครงงาน งานวิชาการอื่นๆ,เวลาตื่น,โทรศัพท์/อุปกรณ์อิเล็กทรอนิกส์อื่นๆ
5,บุษกร,22:30,5:50,22:00,7:00,22:00,7:00,8:30,7:00,7.333,9.000,9.000,15-20 นาที,15-20 นาที,1,3,2,1,3,เวลาตื่น,การบ้าน โครงงาน งานวิชาการอื่นๆ,กิจกรรมโรงเรียน งานโรงเรียน,เพื่อน,โทรศัพท์/อุปกรณ์อิเล็กทรอนิกส์อื่นๆ
5,บุษกร,0:30,5:20,22:00,10:00,22:30,7:15,8:30,7:30,4.833,12.000,8.750,30-40 นาที,15-20 นาที,1,3,2,2,3,กิจกรรมโรงเรียน งานโรงเรียน,เพื่อน,โทรศัพท์/อุปกรณ์อิเล็กทรอนิกส์อื่นๆ,เวลาตื่น,การบ้าน โครงงาน งานวิชาการอื่นๆ
5,บุษกร,0:30,6:00,23:30,8:00,23:00,6:00,9:00,7:30,5.500,8.500,7.000,10-15 นาที,25-30 นาที,1,3,2,1,3,การบ้าน โครงงาน งานวิชาการอื่นๆ,เวลาตื่น,กิจกรรมโรงเรียน งานโรงเรียน,โทรศัพท์/อุปกรณ์อิเล็กทรอนิกส์อื่นๆ,เพื่อน
5,บัวชมพู,23:00,5:20,22:00,10:00,23:00,9:30,8:30,6:30,6.333,12.000,10.500,40-50 นาที,15-20 นาที,1,3,2,1,3,การบ้าน โครงงาน งานวิชาการอื่นๆ,กิจกรรมโรงเรียน งานโรงเรียน,เวลาตื่น,เพื่อน,โทรศัพท์/อุปกรณ์อิเล็กทรอนิกส์อื่นๆ
5,บัวชมพู,23:00,5:40,22:30,7:00,22:30,7:00,8:50,6:00,6.667,8.500,8.500,20-30 นาที,30-40 นาที,2,2,1,2,3,การบ้าน โครงงาน งานวิชาการอื่นๆ,กิจกรรมโรงเรียน งานโรงเรียน,เวลาตื่น,เพื่อน,โทรศัพท์/อุปกรณ์อิเล็กทรอนิกส์อื่นๆ
5,โกเมน,0:30,6:15,1:00,9:00,2:00,11:00,8:30,6:30,5.750,8.000,9.000,20-30 นาที,30-40 นาที,3,3,3,2,3,โทรศัพท์/อุปกรณ์อิเล็กทรอนิกส์อื่นๆ,เพื่อน,กิจกรรมโรงเรียน งานโรงเรียน,การบ้าน โครงงาน งานวิชาการอื่นๆ,เวลาตื่น
5,นิลปัทม์,1:00,6:15,2:00,10:00,3:00,10:00,10:00,8:30,5.250,8.000,7.000,10-15 นาที,10-15 นาที,1,4,2,1,3,เพื่อน,กิจกรรมโรงเรียน งานโรงเรียน,โทรศัพท์/อุปกรณ์อิเล็กทรอนิกส์อื่นๆ,เวลาตื่น,การบ้าน โครงงาน งานวิชาการอื่นๆ
5,นิลปัทม์,1:30,6:00,2:00,10:00,2:00,8:30,9:00,6:30,4.500,8.000,6.500,15-20 นาที,15-20 นาที,0,3,1,0,3,โทรศัพท์/อุปกรณ์อิเล็กทรอนิกส์อื่นๆ,เพื่อน,เวลาตื่น,การบ้าน โครงงาน งานวิชาการอื่นๆ,กิจกรรมโรงเรียน งานโรงเรียน
5,บัวชมพู,2:00,6:00,23:00,8:00,0:00,5:50,8:00,7:00,4.000,9.000,5.833,5-10 นาที,20-25 นาที,1,3,2,2,3,โทรศัพท์/อุปกรณ์อิเล็กทรอนิกส์อื่นๆ,เพื่อน,เวลาตื่น,กิจกรรมโรงเรียน งานโรงเรียน,การบ้าน โครงงาน งานวิชาการอื่นๆ
5,โกเมน,22:00,5:00,22:00,5:00,22:00,5:00,8:00,5:30,7.000,7.000,7.000,10-15 นาที,5-10 นาที,3,0,0,3,3,การบ้าน โครงงาน งานวิชาการอื่นๆ,กิจกรรมโรงเรียน งานโรงเรียน,โทรศัพท์/อุปกรณ์อิเล็กทรอนิกส์อื่นๆ,เวลาตื่น,เพื่อน
5,บัวชมพู,23:30,5:30,22:30,7:00,23:00,7:10,8:30,6:00,6.000,8.500,8.167,30-40 นาที,15-20 นาที,2,2,1,2,3,การบ้าน โครงงาน งานวิชาการอื่นๆ,กิจกรรมโรงเรียน งานโรงเรียน,เพื่อน,เวลาตื่น,โทรศัพท์/อุปกรณ์อิเล็กทรอนิกส์อื่นๆ
5,นิลปัทม์,0:00,7:00,0:00,7:00,4:00,12:00,10:00,8:00,7.000,7.000,8.000,20-30 นาที,5-10 นาที,0,3,4,0,0,เพื่อน,โทรศัพท์/อุปกรณ์อิเล็กทรอนิกส์อื่นๆ,กิจกรรมโรงเรียน งานโรงเรียน,เวลาตื่น,การบ้าน โครงงาน งานวิชาการอื่นๆ
5,บุษกร,1:30,5:20,2:00,9:00,1:30,7:00,8:30,5:00,3.833,7.000,5.500,30-40 นาที,30-40 นาที,3,2,2,2,3,เวลาตื่น,เพื่อน,กิจกรรมโรงเรียน งานโรงเรียน,การบ้าน โครงงาน งานวิชาการอื่นๆ,โทรศัพท์/อุปกรณ์อิเล็กทรอนิกส์อื่นๆ
5,บุษกร,0:30,5:50,23:00,8:00,0:00,7:45,8:20,6:30,5.333,9.000,7.750,5-10 นาที,10-15 นาที,2,4,4,1,3,โทรศัพท์/อุปกรณ์อิเล็กทรอนิกส์อื่นๆ,เพื่อน,เวลาตื่น,กิจกรรมโรงเรียน งานโรงเรียน,การบ้าน โครงงาน งานวิชาการอื่นๆ
5,บุษกร,2:00,5:45,2:00,13:00,1:00,12:00,9:00,7:00,3.750,11.000,11.000,20-30 นาที,10-15 นาที,0,4,2,1,4,การบ้าน โครงงาน งานวิชาการอื่นๆ,กิจกรรมโรงเรียน งานโรงเรียน,เพื่อน,เวลาตื่น,โทรศัพท์/อุปกรณ์อิเล็กทรอนิกส์อื่นๆ
5,นิลปัทม์,1:30,5:20,22:00,8:00,23:30,9:00,8:30,7:20,3.833,10.000,9.500,30-40 นาที,25-30 นาที,1,3,2,2,4,เพื่อน,โทรศัพท์/อุปกรณ์อิเล็กทรอนิกส์อื่นๆ,เวลาตื่น,กิจกรรมโรงเรียน งานโรงเรียน,การบ้าน โครงงาน งานวิชาการอื่นๆ
5,บุษกร,0:45,5:30,23:00,6:00,22:00,10:00,9:00,7:30,4.750,7.000,12.000,20-30 นาที,25-30 นาที,4,4,3,3,3,การบ้าน โครงงาน งานวิชาการอื่นๆ,เวลาตื่น,กิจกรรมโรงเรียน งานโรงเรียน,เพื่อน,โทรศัพท์/อุปกรณ์อิเล็กทรอนิกส์อื่นๆ
5,นิลปัทม์,1:00,5:20,22:00,10:00,23:00,9:00,10:30,8:30,4.333,12.000,10.000,10-15 นาที,10-15 นาที,2,4,4,2,1,เวลาตื่น,การบ้าน โครงงาน งานวิชาการอื่นๆ,กิจกรรมโรงเรียน งานโรงเรียน,โทรศัพท์/อุปกรณ์อิเล็กทรอนิกส์อื่นๆ,เพื่อน
5,บัวชมพู,1:00,5:30,0:00,9:00,0:00,9:00,10:00,6:00,4.500,9.000,9.000,30-40 นาที,20-25 นาที,1,3,3,1,3,การบ้าน โครงงาน งานวิชาการอื่นๆ,กิจกรรมโรงเรียน งานโรงเรียน,เวลาตื่น,โทรศัพท์/อุปกรณ์อิเล็กทรอนิกส์อื่นๆ,เพื่อน
5,บุษกร,23:00,5:30,22:00,8:00,22:00,9:00,9:00,6:30,6.500,10.000,11.000,20-30 นาที,20-25 นาที,2,3,3,3,3,การบ้าน โครงงาน งานวิชาการอื่นๆ,กิจกรรมโรงเรียน งานโรงเรียน,เวลาตื่น,เพื่อน,โทรศัพท์/อุปกรณ์อิเล็กทรอนิกส์อื่นๆ
5,บัวชมพู,,,12:00,6:30,12:00,6:30,8:00,6:00,,18.500,18.500,30-40 นาที,30-40 นาที,0,4,0,2,3,โทรศัพท์/อุปกรณ์อิเล็กทรอนิกส์อื่นๆ,เพื่อน,เวลาตื่น,กิจกรรมโรงเรียน งานโรงเรียน,การบ้าน โครงงาน งานวิชาการอื่นๆ
5,นิลปัทม์,23:00,6:20,23:00,8:00,23:00,8:00,8:30,6:00,7.333,9.000,9.000,10-15 นาที,15-20 นาที,2,2,1,3,3,เวลาตื่น,เพื่อน,การบ้าน โครงงาน งานวิชาการอื่นๆ,โทรศัพท์/อุปกรณ์อิเล็กทรอนิกส์อื่นๆ,กิจกรรมโรงเรียน งานโรงเรียน
5,บุษกร,1:00,6:10,22:30,8:30,22:30,6:30,10:00,8:30,5.167,10.000,8.000,5-10 นาที,10-15 นาที,1,4,3,3,3,การบ้าน โครงงาน งานวิชาการอื่นๆ,กิจกรรมโรงเรียน งานโรงเรียน,เวลาตื่น,เพื่อน,โทรศัพท์/อุปกรณ์อิเล็กทรอนิกส์อื่นๆ
5,โกเมน,3:00,6:00,5:00,14:00,6:00,15:00,10:00,8:00,3.000,9.000,33.000,20-30 นาที,5-10 นาที,1,4,2,2,4,เวลาตื่น,การบ้าน โครงงาน งานวิชาการอื่นๆ,กิจกรรมโรงเรียน งานโรงเรียน,โทรศัพท์/อุปกรณ์อิเล็กทรอนิกส์อื่นๆ,เพื่อน
6,บัวอุบล,0:30,6:00,1:30,7:00,22:00,6:00,9:00,7:00,5.500,5.500,8.000,10-15 นาที,10-15 นาที,2,3,1,3,3,โทรศัพท์/อุปกรณ์อิเล็กทรอนิกส์อื่นๆ,เวลาตื่น,เพื่อน,กิจกรรมโรงเรียน งานโรงเรียน,การบ้าน โครงงาน งานวิชาการอื่นๆ
6,บัวอุบล,0:00,5:40,22:30,8:30,1:00,7:30,8:30,7:30,5.667,10.000,6.500,40-50 นาที,15-20 นาที,2,3,3,2,3,โทรศัพท์/อุปกรณ์อิเล็กทรอนิกส์อื่นๆ,การบ้าน โครงงาน งานวิชาการอื่นๆ,กิจกรรมโรงเรียน งานโรงเรียน,เพื่อน,เวลาตื่น
6,บัวอุบล,2:30,6:05,0:45,9:30,1:00,11:30,9:00,7:00,3.583,8.750,10.500,20-30 นาที,25-30 นาที,1,3,2,2,2,การบ้าน โครงงาน งานวิชาการอื่นๆ,เวลาตื่น,เพื่อน,กิจกรรมโรงเรียน งานโรงเรียน,โทรศัพท์/อุปกรณ์อิเล็กทรอนิกส์อื่นๆ
6,บัวอุบล,0:00,6:15,22:00,6:00,22:00,8:00,9:00,8:30,6.250,8.000,10.000,20-30 นาที,25-30 นาที,1,3,2,2,2,เวลาตื่น,การบ้าน โครงงาน งานวิชาการอื่นๆ,กิจกรรมโรงเรียน งานโรงเรียน,โทรศัพท์/อุปกรณ์อิเล็กทรอนิกส์อื่นๆ,เพื่อน
6,นิลกมล,0:30,6:30,23:00,8:00,1:00,9:00,8:30,6:30,6.000,9.000,8.000,20-30 นาที,15-20 นาที,2,2,2,2,1,เพื่อน,กิจกรรมโรงเรียน งานโรงเรียน,การบ้าน โครงงาน งานวิชาการอื่นๆ,เวลาตื่น,โทรศัพท์/อุปกรณ์อิเล็กทรอนิกส์อื่นๆ
6,บัวอุบล,0:30,5:35,23:00,7:00,22:00,7:00,8:30,6:00,5.083,8.000,9.000,30-40 นาที,25-30 นาที,3,4,2,1,3,เวลาตื่น,กิจกรรมโรงเรียน งานโรงเรียน,การบ้าน โครงงาน งานวิชาการอื่นๆ,โทรศัพท์/อุปกรณ์อิเล็กทรอนิกส์อื่นๆ,เพื่อน
6,นิลกมล,0:00,6:00,23:00,10:00,23:00,10:00,9:00,7:15,6.000,11.000,11.000,30-40 นาที,15-20 นาที,1,4,4,1,2,เพื่อน,เวลาตื่น,โทรศัพท์/อุปกรณ์อิเล็กทรอนิกส์อื่นๆ,กิจกรรมโรงเรียน งานโรงเรียน,การบ้าน โครงงาน งานวิชาการอื่นๆ
6,บัวอุบล,2:00,5:30,22:30,10:00,0:00,10:00,9:00,6:30,3.500,11.500,10.000,15-20 นาที,10-15 นาที,1,1,0,3,2,โทรศัพท์/อุปกรณ์อิเล็กทรอนิกส์อื่นๆ,เพื่อน,เวลาตื่น,การบ้าน โครงงาน งานวิชาการอื่นๆ,กิจกรรมโรงเรียน งานโรงเรียน
6,นิลกมล,0:00,6:00,2:00,10:00,4:00,12:00,8:00,6:00,6.000,8.000,8.000,10-15 นาที,10-15 นาที,1,2,2,3,2,โทรศัพท์/อุปกรณ์อิเล็กทรอนิกส์อื่นๆ,การบ้าน โครงงาน งานวิชาการอื่นๆ,กิจกรรมโรงเรียน งานโรงเรียน,เพื่อน,เวลาตื่น
6,บัวอุบล,1:30,6:00,2:00,10:00,3:00,12:00,8:30,6:30,4.500,8.000,9.000,20-30 นาที,25-30 นาที,1,4,3,1,3,กิจกรรมโรงเรียน งานโรงเรียน,การบ้าน โครงงาน งานวิชาการอื่นๆ,โทรศัพท์/อุปกรณ์อิเล็กทรอนิกส์อื่นๆ,เวลาตื่น,เพื่อน
6,บัวอุบล,0:30,5:40,22:00,6:00,0:00,7:30,9:00,5:30,5.167,8.000,7.500,20-30 นาที,20-25 นาที,2,3,1,3,1,เวลาตื่น,โทรศัพท์/อุปกรณ์อิเล็กทรอนิกส์อื่นๆ,เพื่อน,กิจกรรมโรงเรียน งานโรงเรียน,การบ้าน โครงงาน งานวิชาการอื่นๆ
6,นิลกมล,,,1:00,9:30,1:30,9:30,11:00,10:00,,8.500,8.000,มากกว่า 50 นาที,30-40 นาที,3,4,4,2,4,โทรศัพท์/อุปกรณ์อิเล็กทรอนิกส์อื่นๆ,เวลาตื่น,เพื่อน,กิจกรรมโรงเรียน งานโรงเรียน,การบ้าน โครงงาน งานวิชาการอื่นๆ
6,นิลกมล,23:00,6:15,23:00,8:00,0:00,8:00,9:00,7:30,7.250,9.000,8.000,15-20 นาที,10-15 นาที,2,2,1,3,3,กิจกรรมโรงเรียน งานโรงเรียน,การบ้าน โครงงาน งานวิชาการอื่นๆ,เพื่อน,เวลาตื่น,โทรศัพท์/อุปกรณ์อิเล็กทรอนิกส์อื่นๆ
6,บัวอุบล,2:00,5:45,22:30,7:45,0:30,7:45,8:30,5:40,3.750,9.250,7.250,20-30 นาที,15-20 นาที,0,1,0,3,2,กิจกรรมโรงเรียน งานโรงเรียน,เพื่อน,โทรศัพท์/อุปกรณ์อิเล็กทรอนิกส์อื่นๆ,การบ้าน โครงงาน งานวิชาการอื่นๆ,เวลาตื่น
6,นิลกมล,0:00,6:00,23:00,7:30,0:00,10:00,8:30,7:30,6.000,8.500,10.000,5-10 นาที,5-10 นาที,0,4,2,0,4,เวลาตื่น,การบ้าน โครงงาน งานวิชาการอื่นๆ,กิจกรรมโรงเรียน งานโรงเรียน,โทรศัพท์/อุปกรณ์อิเล็กทรอนิกส์อื่นๆ,เพื่อน
6,บัวอุบล,23:00,6:05,22:30,7:30,23:30,8:00,8:30,5:30,7.083,9.000,8.500,15-20 นาที,25-30 นาที,1,1,0,3,3,การบ้าน โครงงาน งานวิชาการอื่นๆ,กิจกรรมโรงเรียน งานโรงเรียน,โทรศัพท์/อุปกรณ์อิเล็กทรอนิกส์อื่นๆ,เพื่อน,เวลาตื่น
6,บัวชมพู,23:30,5:30,23:00,8:00,23:00,8:00,9:00,6:00,6.000,9.000,9.000,15-20 นาที,10-15 นาที,2,1,1,3,1,โทรศัพท์/อุปกรณ์อิเล็กทรอนิกส์อื่นๆ,กิจกรรมโรงเรียน งานโรงเรียน,การบ้าน โครงงาน งานวิชาการอื่นๆ,เพื่อน,เวลาตื่น
6,บุษกร,0:30,5:40,0:00,11:00,23:30,10:00,9:00,6:00,5.167,11.000,10.500,20-30 นาที,25-30 นาที,2,3,1,3,3,เวลาตื่น,โทรศัพท์/อุปกรณ์อิเล็กทรอนิกส์อื่นๆ,เพื่อน,กิจกรรมโรงเรียน งานโรงเรียน,การบ้าน โครงงาน งานวิชาการอื่นๆ
6,บัวชมพู,0:30,6:05,23:30,8:30,0:00,9:00,8:30,7:00,5.583,9.000,9.000,20-30 นาที,15-20 นาที,1,4,4,2,3,เวลาตื่น,กิจกรรมโรงเรียน งานโรงเรียน,การบ้าน โครงงาน งานวิชาการอื่นๆ,เพื่อน,โทรศัพท์/อุปกรณ์อิเล็กทรอนิกส์อื่นๆ
6,บุษกร,1:00,6:00,23:00,8:30,23:00,11:00,9:00,7:00,5.000,9.500,12.000,20-30 นาที,30-40 นาที,1,3,2,2,4,เพื่อน,โทรศัพท์/อุปกรณ์อิเล็กทรอนิกส์อื่นๆ,เวลาตื่น,กิจกรรมโรงเรียน งานโรงเรียน,การบ้าน โครงงาน งานวิชาการอื่นๆ
6,บัวชมพู,0:00,5:40,23:00,9:00,22:30,9:00,9:00,6:00,5.667,10.000,10.500,30-40 นาที,15-20 นาที,1,2,2,2,3,การบ้าน โครงงาน งานวิชาการอื่นๆ,เวลาตื่น,กิจกรรมโรงเรียน งานโรงเรียน,เพื่อน,โทรศัพท์/อุปกรณ์อิเล็กทรอนิกส์อื่นๆ
6,บุษกร,1:00,5:30,23:00,8:00,0:00,9:00,9:00,7:30,4.500,9.000,9.000,20-30 นาที,15-20 นาที,1,3,4,2,1,การบ้าน โครงงาน งานวิชาการอื่นๆ,เวลาตื่น,กิจกรรมโรงเรียน งานโรงเรียน,เพื่อน,โทรศัพท์/อุปกรณ์อิเล็กทรอนิกส์อื่นๆ
6,นิลปัทม์,,,22:00,8:00,22:00,7:30,8:50,6:40,,10.000,9.500,15-20 นาที,15-20 นาที,1,2,2,2,4,การบ้าน โครงงาน งานวิชาการอื่นๆ,กิจกรรมโรงเรียน งานโรงเรียน,เวลาตื่น,โทรศัพท์/อุปกรณ์อิเล็กทรอนิกส์อื่นๆ,เพื่อน
6,บัวชมพู,1:00,6:00,12:00,10:00,1:00,10:00,9:30,8:30,5.000,22.000,9.000,10-15 นาที,5-10 นาที,2,3,3,2,2,เวลาตื่น,เพื่อน,โทรศัพท์/อุปกรณ์อิเล็กทรอนิกส์อื่นๆ,กิจกรรมโรงเรียน งานโรงเรียน,การบ้าน โครงงาน งานวิชาการอื่นๆ
6,บุษกร,0:00,5:30,0:00,9:00,0:00,10:00,9:00,7:00,5.500,9.000,10.000,20-30 นาที,15-20 นาที,2,3,2,2,3,กิจกรรมโรงเรียน งานโรงเรียน,การบ้าน โครงงาน งานวิชาการอื่นๆ,เพื่อน,โทรศัพท์/อุปกรณ์อิเล็กทรอนิกส์อื่นๆ,เวลาตื่น
6,บัวชมพู,1:00,6:15,2:00,10:30,0:00,13:30,8:00,6:00,5.250,8.500,13.500,10-15 นาที,25-30 นาที,2,4,2,1,3,กิจกรรมโรงเรียน งานโรงเรียน,การบ้าน โครงงาน งานวิชาการอื่นๆ,โทรศัพท์/อุปกรณ์อิเล็กทรอนิกส์อื่นๆ,เวลาตื่น,เพื่อน
6,บุษกร,0:30,5:40,0:00,7:30,1:00,10:00,9:00,6:30,5.167,7.500,9.000,30-40 นาที,20-25 นาที,1,3,2,2,3,เพื่อน,โทรศัพท์/อุปกรณ์อิเล็กทรอนิกส์อื่นๆ,กิจกรรมโรงเรียน งานโรงเรียน,เวลาตื่น,การบ้าน โครงงาน งานวิชาการอื่นๆ
6,นิลปัทม์,1:00,5:30,0:00,7:00,2:00,8:00,8:30,5:30,4.500,7.000,6.000,15-20 นาที,10-15 นาที,1,3,1,2,2,เวลาตื่น,เพื่อน,โทรศัพท์/อุปกรณ์อิเล็กทรอนิกส์อื่นๆ,การบ้าน โครงงาน งานวิชาการอื่นๆ,กิจกรรมโรงเรียน งานโรงเรียน
6,นิลปัทม์,2:00,5:30,2:00,5:30,2:00,11:00,8:50,6:00,3.500,3.500,9.000,30-40 นาที,10-15 นาที,1,0,0,3,2,เวลาตื่น,เพื่อน,โทรศัพท์/อุปกรณ์อิเล็กทรอนิกส์อื่นๆ,กิจกรรมโรงเรียน งานโรงเรียน,การบ้าน โครงงาน งานวิชาการอื่นๆ
6,บุษกร,1:00,5:30,0:00,11:00,0:00,9:00,8:30,6:30,4.500,11.000,9.000,15-20 นาที,15-20 นาที,0,4,3,2,2,เพื่อน,โทรศัพท์/อุปกรณ์อิเล็กทรอนิกส์อื่นๆ,กิจกรรมโรงเรียน งานโรงเรียน,การบ้าน โครงงาน งานวิชาการอื่นๆ,เวลาตื่น
6,บัวชมพู,0:00,6:05,0:00,11:00,0:00,10:00,8:30,6:45,6.083,11.000,10.000,10-15 นาที,10-15 นาที,2,3,2,2,3,เพื่อน,เวลาตื่น,โทรศัพท์/อุปกรณ์อิเล็กทรอนิกส์อื่นๆ,กิจกรรมโรงเรียน งานโรงเรียน,การบ้าน โครงงาน งานวิชาการอื่นๆ
6,บัวชมพู,0:50,5:50,22:30,8:30,23:30,10:30,8:30,6:30,5.000,10.000,11.000,10-15 นาที,10-15 นาที,0,4,4,0,3,เวลาตื่น,การบ้าน โครงงาน งานวิชาการอื่นๆ,กิจกรรมโรงเรียน งานโรงเรียน,โทรศัพท์/อุปกรณ์อิเล็กทรอนิกส์อื่นๆ,เพื่อน